link,name,final_label,model_confidence
/wiki/Huy_ch%C6%B0%C6%A1ng_Albert_Einstein,Huy chương Albert Einstein,PER,0.9813357591629028
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Trung_v%C4%83n_H%C6%B0%C6%A1ng_C%E1%BA%A3ng,Đại học Trung văn Hồng Kông,PER,0.7127642035484314
/wiki/Th%C6%B0%E1%BB%A3ng_H%E1%BA%A3i,Thượng Hải,PER,0.9907993674278259
/wiki/San_Francisco,San Francisco,LOC,0.9988441467285156
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Chi%E1%BA%BFt_Giang,Đại học Chiết Giang,PER,0.9192997217178345
/wiki/Alg%C3%A9rie_thu%E1%BB%99c_Ph%C3%A1p,Algérie thuộc Pháp,ORG,0.6509986519813538
/wiki/Dr%C3%A9an,Dréan,PER,0.9981807470321655
/wiki/Alg%C3%A9rie,Algérie,ORG,0.9883909821510315
/wiki/Villeblevin,Villeblevin,ORG,0.7730768322944641
/wiki/Ottawa,Ottawa,ORG,0.7295451164245605
/wiki/Voronezh_(t%E1%BB%89nh),Voronezh (tỉnh),PER,0.989266037940979
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Qu%E1%BB%91c_gia_Moskva,Đại học Quốc gia Moskva,MISC,0.6349061727523804
/wiki/Gi%E1%BA%A3i_th%C6%B0%E1%BB%9Fng_nh%C3%A0_n%C6%B0%E1%BB%9Bc_Li%C3%AAn_X%C3%B4,Giải thưởng Nhà nước Liên Xô,ORG,0.47508004307746887
/wiki/8_th%C3%A1ng_7,8 tháng 7,UNKNOWN,0.0
/wiki/Vladivostok,Vladivostok,ORG,0.8166275024414062
/wiki/1918,1918,UNKNOWN,0.0
/wiki/Gloucestershire,Gloucestershire,ORG,0.9995412826538086
/wiki/Gi%E1%BA%A3i_qu%E1%BB%91c_t%E1%BA%BF_Qu%E1%BB%B9_Gairdner,Giải quốc tế Quỹ Gairdner,ORG,0.5264475345611572
/wiki/1971,1971,UNKNOWN,0.0
/wiki/1977,1977,UNKNOWN,0.0
/wiki/Gi%E1%BA%A3i_Albert_Lasker_cho_nghi%C3%AAn_c%E1%BB%A9u_Y_h%E1%BB%8Dc_c%C6%A1_b%E1%BA%A3n,Giải Albert Lasker cho nghiên cứu Y học cơ bản,PER,0.9926209449768066
/wiki/1980,1980,UNKNOWN,0.0
/wiki/Gi%E1%BA%A3i_Louisa_Gross_Horwitz,Giải Louisa Gross Horwitz,PER,0.9912686347961426
/wiki/Nebraska,Nebraska,LOC,0.9994128942489624
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Nebraska-Lincoln,Đại học Nebraska–Lincoln,LOC,0.9831970930099487
/wiki/Colorado,Colorado,LOC,0.9924151301383972
/wiki/10_th%C3%A1ng_2,10 tháng 2,UNKNOWN,0.0
/wiki/30_th%C3%A1ng_5,30 tháng 5,UNKNOWN,0.0
/wiki/1960,1960,UNKNOWN,0.0
/wiki/Dinant,Dinant,UNKNOWN,0.0
/wiki/Leuven,Leuven,ORG,0.5691004395484924
/wiki/Ph%C3%B2ng_th%C3%AD_nghi%E1%BB%87m_Qu%E1%BB%91c_gia_Los_Alamos,Phòng thí nghiệm Quốc gia Los Alamos,ORG,0.9794100522994995
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Palermo,Đại học Palermo,PER,0.9580882787704468
/wiki/Dartmouth_College,Đại học Dartmouth,PER,0.7969220876693726
/wiki/20_th%C3%A1ng_12,20 tháng 12,UNKNOWN,0.0
/wiki/%C4%8Cechy,Bohemia,LOC,0.9997662901878357
/wiki/Ti%E1%BB%87p_Kh%E1%BA%AFc,Tiệp Khắc,PER,0.9819157123565674
/wiki/Kh%C3%B4ng_qu%C3%A2n_Ho%C3%A0ng_gia_Anh,Không quân Hoàng gia Anh,UNKNOWN,0.0
/wiki/Asturias,Asturias,ORG,0.9435632824897766
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_New_York,Đại học New York,LOC,0.8605263233184814
/wiki/20_th%C3%A1ng_8,20 tháng 8,UNKNOWN,0.0
/wiki/1901,1901,UNKNOWN,0.0
/wiki/Sicilia,Sicilia,ORG,0.8786771297454834
/wiki/1968,1968,UNKNOWN,0.0
"/wiki/Berkeley,_California","Berkeley, California",LOC,0.9996289014816284
/wiki/1975,1975,UNKNOWN,0.0
"/wiki/Traralgon,_Victoria","Traralgon, Victoria",LOC,0.9994397759437561
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Melbourne,Đại học Melbourne,ORG,0.7327247858047485
/wiki/31_th%C3%A1ng_5,31 tháng 5,UNKNOWN,0.0
/wiki/Pointe-%C3%A0-Pitre,Pointe-à-Pitre,LOC,0.8961658477783203
/wiki/Guadeloupe,Guadeloupe,LOC,0.9968410134315491
/wiki/20_th%C3%A1ng_9,20 tháng 9,UNKNOWN,0.0
/wiki/Provence,Provence,LOC,0.9988773465156555
/wiki/2007,2007,UNKNOWN,0.0
/wiki/1986,1986,UNKNOWN,0.0
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Pennsylvania,Đại học Pennsylvania,LOC,0.9434590339660645
/wiki/Minnesota,Minnesota,LOC,0.6226022839546204
/wiki/Huy_ch%C6%B0%C6%A1ng_v%C3%A0ng,Huy chương vàng,UNKNOWN,0.0
/wiki/C%E1%BB%99ng_h%C3%B2a_Li%C3%AAn_bang_X%C3%A3_h%E1%BB%99i_ch%E1%BB%A7_ngh%C4%A9a_Nam_T%C6%B0,Cộng hòa Liên bang Xã hội chủ nghĩa Nam Tư,MISC,0.3246079981327057
/wiki/V%C6%B0%C6%A1ng_qu%E1%BB%91c_Nam_T%C6%B0,Vương quốc Nam Tư,LOC,0.8964950442314148
"/wiki/Nh%C3%A0_n%C6%B0%E1%BB%9Bc_Slovene,_Croat_v%C3%A0_Serb","Nhà nước Slovene, Croat và Serb",MISC,0.979941189289093
/wiki/J%C3%B6nk%C3%B6ping,Jönköping,LOC,0.8425893783569336
/wiki/Li%C3%AAn_minh_gi%E1%BB%AFa_Th%E1%BB%A5y_%C4%90i%E1%BB%83n_v%C3%A0_Na_Uy,Liên minh giữa Thụy Điển và Na Uy,UNKNOWN,0.0
/wiki/Ndola,Ndola,LOC,0.673930823802948
/wiki/B%E1%BA%AFc_Rhodesia,Bắc Rhodesia,LOC,0.9993541836738586
/wiki/Li%C3%AAn_bang_Rhodesia_v%C3%A0_Nyasaland,Liên bang Rhodesia và Nyasaland,LOC,0.9389649629592896
/wiki/Zambia,Zambia,LOC,0.9997770190238953
/wiki/Baku,Baku,LOC,0.9945317506790161
/wiki/19_th%C3%A1ng_5,19 tháng 5,UNKNOWN,0.0
/wiki/Huy_ch%C6%B0%C6%A1ng_Otto_Warburg,Huy chương Otto Warburg,PER,0.9982011914253235
/wiki/1993,1993,UNKNOWN,0.0
/wiki/Ph%C3%B2ng_Th%C3%AD_nghi%E1%BB%87m_Sinh_h%E1%BB%8Dc_Ph%C3%A2n_t%E1%BB%AD_MRC,Phòng Thí nghiệm Sinh học Phân tử MRC,ORG,0.709494948387146
/wiki/Northamptonshire,Northamptonshire,ORG,0.999448835849762
/wiki/San_Diego,San Diego,LOC,0.9983879327774048
/wiki/Gi%E1%BA%A3i_Eli_Lilly_v%E1%BB%81_H%C3%B3a_Sinh,Giải Eli Lilly về Hóa Sinh,ORG,0.9894129633903503
/wiki/27_th%C3%A1ng_2,27 tháng 2,UNKNOWN,0.0
/wiki/17_th%C3%A1ng_11,17 tháng 11,UNKNOWN,0.0
/wiki/28_th%C3%A1ng_6,28 tháng 6,UNKNOWN,0.0
/wiki/Kattowitz,Katowice,LOC,0.7013026475906372
/wiki/Kassel,Kassel,LOC,0.8593227863311768
/wiki/M%C3%BClheim,Mülheim,ORG,0.8428701162338257
/wiki/Bergamo,Bergamo,LOC,0.9741852283477783
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Pavia,Đại học Pavia,PER,0.9370337128639221
/wiki/Hy_L%E1%BA%A1p,Hy Lạp,PER,0.9990212917327881
/wiki/Nam_California,Miền Nam California,ORG,0.6025812029838562
"/wiki/Oakland,_California","Oakland, California",LOC,0.9995481371879578
/wiki/Nh%C3%A2n_v%E1%BA%ADt_c%E1%BB%A7a_n%C4%83m,Nhân vật của năm (tạp chí Time),MISC,0.4416838586330414
/wiki/Huy_ch%C6%B0%C6%A1ng_Karl_Schwarzschild,Huy chương Karl Schwarzschild,PER,0.9824634790420532
/wiki/2001,2001,UNKNOWN,0.0
/wiki/Gi%E1%BA%A3i_Vannevar_Bush,Giải Vannevar Bush,PER,0.9953462481498718
/wiki/2006,2006,UNKNOWN,0.0
/wiki/Ph%C3%B2ng_th%C3%AD_nghi%E1%BB%87m_Bell,Phòng thí nghiệm Bell,UNKNOWN,0.0
/wiki/Vi%E1%BB%87n_h%C3%A0n_l%C3%A2m_gi%C3%A1o_ho%C3%A0ng_v%E1%BB%81_Khoa_h%E1%BB%8Dc,Viện Hàn lâm Giáo hoàng về Khoa học,PER,0.8591102957725525
/wiki/1916,1916,UNKNOWN,0.0
/wiki/Queensland,Queensland,LOC,0.988460898399353
/wiki/Gi%E1%BA%A3i_Demidov,Giải Demidov,PER,0.9956455826759338
/wiki/Cairo,Cairo,LOC,0.9995911717414856
/wiki/Ai_C%E1%BA%ADp,Ai Cập,PER,0.9977350234985352
"/wiki/Somerville_College,_Oxford","Somerville College, Oxford",ORG,0.9941712021827698
/wiki/1982,1982,UNKNOWN,0.0
/wiki/Atlanta,Atlanta,LOC,0.9974330067634583
"/wiki/Memphis,_Tennessee","Memphis, Tennessee",LOC,0.9992530941963196
/wiki/Ti%E1%BA%BFn_s%C4%A9,Tiến sĩ,PER,0.4195784330368042
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Boston,Đại học Boston,ORG,0.5802583694458008
/wiki/M%E1%BB%A5c_s%C6%B0,Mục sư,PER,0.9852699637413025
/wiki/Phong_tr%C3%A0o_D%C3%A2n_quy%E1%BB%81n_M%E1%BB%B9,Phong trào dân quyền Hoa Kỳ,PER,0.9843763113021851
/wiki/12_th%C3%A1ng_2,12 tháng 2,UNKNOWN,0.0
/wiki/Gi%E1%BA%A3i_th%C6%B0%E1%BB%9Fng_Albert_Einstein,Giải thưởng Albert Einstein,PER,0.7721015810966492
/wiki/Queens,Queens,ORG,0.9766067862510681
/wiki/John_Archibald_Wheeler,John Archibald Wheeler,PER,0.9974883198738098
/wiki/George_Zweig,George Zweig,PER,0.9991565346717834
/wiki/Robert_Barro,Robert Barro,PER,0.9996670484542847
/wiki/10_th%C3%A1ng_4,10 tháng 4,UNKNOWN,0.0
/wiki/1978,1978,UNKNOWN,0.0
/wiki/Ainay-le-Ch%C3%A2teau,Ainay-le-Château,LOC,0.7973175048828125
/wiki/Vi%E1%BB%87n_Pasteur,Viện Pasteur,PER,0.9963412880897522
/wiki/9_th%C3%A1ng_2,9 tháng 2,UNKNOWN,0.0
/wiki/Cannes,Cannes,ORG,0.9717621803283691
/wiki/Gi%E1%BA%A3i_Charles_L%C3%A9opold_Mayer,Giải Charles Léopold Mayer,PER,0.9853432178497314
/wiki/Guebwiller,Guebwiller,PER,0.8722464442253113
/wiki/7_th%C3%A1ng_6,7 tháng 6,UNKNOWN,0.0
/wiki/1896,1896,UNKNOWN,0.0
"/wiki/Newburyport,_Massachusetts","Newburyport, Massachusetts",LOC,0.9994940757751465
"/wiki/Arlington,_Virginia","Quận Arlington, Virginia",LOC,0.9995536208152771
/wiki/1983,1983,UNKNOWN,0.0
/wiki/Baltimore,Baltimore,LOC,0.7312662601470947
/wiki/Maryland,Maryland,LOC,0.9995765089988708
/wiki/Th%C3%A0nh_ph%E1%BB%91_Halifax,"Halifax, Nova Scotia",LOC,0.9994259476661682
/wiki/Nova_Scotia,Nova Scotia,LOC,0.9987590909004211
/wiki/17_th%C3%A1ng_7,17 tháng 7,UNKNOWN,0.0
/wiki/Buchach,Buchach,PER,0.9915227890014648
/wiki/17_th%C3%A1ng_2,17 tháng 2,UNKNOWN,0.0
/wiki/Jerusalem,Jerusalem,LOC,0.9996106028556824
/wiki/Israel,Israel,LOC,0.9998016953468323
/wiki/Strasbourg,Strasbourg,ORG,0.9991142153739929
/wiki/Huy_ch%C6%B0%C6%A1ng_Eddington,Huy chương Eddington,PER,0.9862657189369202
/wiki/Bochum,Bochum,ORG,0.8470266461372375
/wiki/27_th%C3%A1ng_11,27 tháng 11,UNKNOWN,0.0
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Brown,Đại học Brown,PER,0.9922217726707458
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Miami,Đại học Miami (Florida),LOC,0.9996070265769958
"/wiki/Urbana,_Illinois","Urbana, Illinois",LOC,0.9993791580200195
"/wiki/Los_Gatos,_California","Los Gatos, California",LOC,0.9995915293693542
/wiki/%C5%8Csaka,Ōsaka,LOC,0.7197885513305664
/wiki/Kamakura,Kamakura,LOC,0.8423686623573303
/wiki/Kanagawa,Kanagawa,LOC,0.48537981510162354
/wiki/Manhattan,Manhattan,LOC,0.997352123260498
"/wiki/Santa_Fe,_New_Mexico","Santa Fe, New Mexico",LOC,0.9992612600326538
"/wiki/College_Station,_Texas","College Station, Texas",LOC,0.9994437098503113
/wiki/1997,1997,UNKNOWN,0.0
/wiki/Den_Haag,Den Haag,ORG,0.8930885791778564
/wiki/Danh_s%C3%A1ch_ng%C6%B0%E1%BB%9Di_%C4%91o%E1%BA%A1t_gi%E1%BA%A3i_Nobel_Kinh_t%E1%BA%BF,Danh sách người đoạt giải Nobel Kinh tế,UNKNOWN,0.0
/wiki/Norrk%C3%B6ping,Norrköping,ORG,0.6608886122703552
/wiki/Huy_ch%C6%B0%C6%A1ng_William_Bowie,Huy chương William Bowie,PER,0.9992784261703491
"/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Maryland,_College_Park","Đại học Maryland, College Park",LOC,0.9971559047698975
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Nam_California,Đại học Nam California,LOC,0.766562819480896
/wiki/6_th%C3%A1ng_9,6 tháng 9,UNKNOWN,0.0
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Buenos_Aires,Đại học Buenos Aires,LOC,0.9948683977127075
/wiki/1944,1944,UNKNOWN,0.0
/wiki/1981,1981,UNKNOWN,0.0
/wiki/1905,1905,UNKNOWN,0.0
/wiki/Kislovodsk,Kislovodsk,ORG,0.83099365234375
/wiki/C%E1%BB%99ng_h%C3%B2a_X%C3%A3_h%E1%BB%99i_Ch%E1%BB%A7_ngh%C4%A9a_X%C3%B4_vi%E1%BA%BFt_Li%C3%AAn_bang_Nga,Cộng hòa Xã hội chủ nghĩa Xô viết Liên bang Nga,UNKNOWN,0.0
/wiki/Gi%E1%BA%A3i_th%C6%B0%E1%BB%9Fng_Nh%C3%A0_n%C6%B0%E1%BB%9Bc_Li%C3%AAn_bang_Nga,Giải thưởng Nhà nước Liên bang Nga,UNKNOWN,0.0
"/wiki/Cresco,_Iowa","Cresco, Iowa",LOC,0.9994636178016663
/wiki/Iowa,Iowa,ORG,0.6260338425636292
/wiki/Hu%C3%A2n_ch%C6%B0%C6%A1ng_T%E1%BB%B1_do_c%E1%BB%A7a_T%E1%BB%95ng_th%E1%BB%91ng,Huân chương Tự do Tổng thống,UNKNOWN,0.0
/wiki/DuPont,DuPont,ORG,0.9982430338859558
/wiki/Huy_ch%C6%B0%C6%A1ng_John_Bates_Clark,Giải John Bates Clark,PER,0.9885504245758057
/wiki/V%C6%B0%C6%A1ng_qu%E1%BB%91c_Hungary,Vương quốc Hungary,LOC,0.9920113682746887
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Carleton,Đại học Carleton (Canada),LOC,0.9998102784156799
/wiki/Kansas,Kansas,LOC,0.9975267052650452
"/wiki/Miami,_Florida",Miami,ORG,0.9132805466651917
/wiki/12_th%C3%A1ng_7,12 tháng 7,UNKNOWN,0.0
/wiki/Santiago_de_Chile,Santiago de Chile,LOC,0.9952964782714844
/wiki/Unkel,Unkel,PER,0.8783615827560425
/wiki/Belarus,Belarus,LOC,0.9998395442962646
/wiki/1972,1972,UNKNOWN,0.0
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_California_t%E1%BA%A1i_Santa_Barbara,Đại học California tại Santa Barbara,LOC,0.8833121061325073
/wiki/Bergen,Bergen,ORG,0.7348574995994568
/wiki/1973,1973,UNKNOWN,0.0
/wiki/Cardiff,Cardiff,ORG,0.9934301972389221
/wiki/Wales,Wales,LOC,0.9998047947883606
/wiki/1976,1976,UNKNOWN,0.0
/wiki/Si%C3%AAu_d%E1%BA%ABn,Siêu dẫn,UNKNOWN,0.0
/wiki/Gi%E1%BA%A3i_t%C6%B0%E1%BB%9Fng_ni%E1%BB%87m_Alfred-Stock,Giải tưởng niệm Alfred Stock,PER,0.9956203699111938
/wiki/Gi%E1%BA%A3i_Balzan,Giải Balzan,PER,0.9924807548522949
/wiki/Knightsbridge,Knightsbridge,LOC,0.8242583870887756
/wiki/F%C3%BCrth,Fürth,PER,0.4307402968406677
/wiki/Vi%E1%BB%87t_Nam,Việt Nam,ORG,0.7423160076141357
/wiki/Nam_Tr%E1%BB%B1c,Nam Trực (huyện),PER,0.8338022232055664
/wiki/Nam_%C4%90%E1%BB%8Bnh_(t%E1%BB%89nh),Nam Định (tỉnh),PER,0.9833604097366333
/wiki/B%E1%BA%AFc_K%E1%BB%B3,Bắc Kỳ,PER,0.9636874198913574
/wiki/Li%C3%AAn_bang_%C4%90%C3%B4ng_D%C6%B0%C6%A1ng,Liên bang Đông Dương,PER,0.8537781834602356
/wiki/Ninh_B%C3%ACnh,Ninh Bình,PER,0.9984473586082458
/wiki/B%E1%BB%87nh_vi%E1%BB%87n_Trung_%C6%B0%C6%A1ng_Qu%C3%A2n_%C4%91%E1%BB%99i_108,Bệnh viện Trung ương Quân đội 108,UNKNOWN,0.0
/wiki/Hai_B%C3%A0_Tr%C6%B0ng_(qu%E1%BA%ADn),Hai Bà Trưng (quận),PER,0.6360177993774414
/wiki/H%C3%A0_N%E1%BB%99i,Hà Nội,ORG,0.8677442073822021
/wiki/L%C3%A9on_Walras,Léon Walras,PER,0.9989742636680603
/wiki/Jocelyn_Bell_Burnell,Jocelyn Bell Burnell,PER,0.8835609555244446
/wiki/19_th%C3%A1ng_6,19 tháng 6,UNKNOWN,0.0
"/wiki/Sterling,_Illinois","Sterling, Illinois",LOC,0.9995056390762329
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_bang_Ohio,Đại học bang Ohio,LOC,0.9313204288482666
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Carnegie_Mellon,Đại học Carnegie Mellon,ORG,0.9851812720298767
/wiki/1899,1899,UNKNOWN,0.0
/wiki/Surrey,Surrey,ORG,0.9995300769805908
/wiki/Gi%E1%BA%A3i_Francqui,Giải Francqui,PER,0.9960930943489075
/wiki/Ia%C8%99i,Iași,ORG,0.7668500542640686
/wiki/29_th%C3%A1ng_7,29 tháng 7,UNKNOWN,0.0
"/wiki/Tabuse,_Yamaguchi","Tabuse, Yamaguchi",PER,0.9979281425476074
/wiki/%C4%90%E1%BA%BF_qu%E1%BB%91c_Nh%E1%BA%ADt_B%E1%BA%A3n,Đế quốc Nhật Bản,LOC,0.8469509482383728
/wiki/Karl_Popper,Karl Popper,PER,0.9972459673881531
/wiki/Ludwig_Erhard,Ludwig Erhard,PER,0.9987977147102356
/wiki/Huy_ch%C6%B0%C6%A1ng_H._C._%C3%98rsted,Huy chương H. C. Ørsted,PER,0.9963651895523071
/wiki/D%E1%BB%B1_%C3%A1n_Manhattan,Dự án Manhattan,MISC,0.932758092880249
/wiki/Idaho,Idaho,LOC,0.9995715022087097
/wiki/Sydney,Sydney,LOC,0.6917929649353027
/wiki/Sarajevo,Sarajevo,LOC,0.9991711378097534
/wiki/Bosna_v%C3%A0_Hercegovina,Bosna và Hercegovina,ORG,0.7790646553039551
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Zagreb,Đại học Zagreb,LOC,0.6900402903556824
/wiki/22_th%C3%A1ng_2,22 tháng 2,UNKNOWN,0.0
/wiki/Catanzaro,Catanzaro,LOC,0.6396880745887756
/wiki/Gi%E1%BA%A3i_Vi_sinh_h%E1%BB%8Dc_Selman_A._Waksman,Giải Vi sinh học Selman A. Waksman,PER,0.8876138925552368
/wiki/Gi%E1%BA%A3i_Sinh_h%E1%BB%8Dc_ph%C3%A2n_t%E1%BB%AD_c%E1%BB%A7a_Vi%E1%BB%87n_h%C3%A0n_l%C3%A2m_Khoa_h%E1%BB%8Dc_qu%E1%BB%91c_gia_Hoa_K%E1%BB%B3,Giải Sinh học phân tử của Viện hàn lâm Khoa học quốc gia Hoa Kỳ,PER,0.6936736702919006
/wiki/Genova,Genova,ORG,0.6994819641113281
/wiki/12_th%C3%A1ng_9,12 tháng 9,UNKNOWN,0.0
/wiki/Anh_h%C3%B9ng_lao_%C4%91%E1%BB%99ng_x%C3%A3_h%E1%BB%99i_ch%E1%BB%A7_ngh%C4%A9a,Anh hùng lao động Xã hội Chủ nghĩa Liên Xô,UNKNOWN,0.0
/wiki/Gi%E1%BA%A3i_th%C6%B0%E1%BB%9Fng_Lenin,Giải thưởng Lenin,PER,0.991944432258606
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_T%E1%BB%95ng_h%E1%BB%A3p_Sankt-Peterburg,Đại học Tổng hợp Sankt-Peterburg,LOC,0.9919306039810181
/wiki/9_th%C3%A1ng_12,9 tháng 12,UNKNOWN,0.0
"/wiki/Mountain_View,_California","Mountain View, California",LOC,0.9994989633560181
/wiki/10_th%C3%A1ng_6,10 tháng 6,UNKNOWN,0.0
/wiki/Margaret_Thatcher,Margaret Thatcher,PER,0.9992699027061462
/wiki/Augusto_Pinochet,Augusto Pinochet,PER,0.919532299041748
/wiki/Alan_Greenspan,Alan Greenspan,PER,0.9982883334159851
/wiki/Chicago_Boys,Chicago Boys,ORG,0.9949219226837158
/wiki/30_th%C3%A1ng_9,30 tháng 9,UNKNOWN,0.0
/wiki/Leeds,Leeds,ORG,0.9995304346084595
/wiki/1941,1941,UNKNOWN,0.0
"/wiki/Middletown,_Connecticut","Middletown, Connecticut",LOC,0.9994493126869202
/wiki/Thomas_Kuhn,Thomas Kuhn,PER,0.9995844960212708
/wiki/25_th%C3%A1ng_1,25 tháng 1,UNKNOWN,0.0
/wiki/Brussels,Bruxelles,LOC,0.9819378852844238
/wiki/Vi%E1%BB%87n_h%C3%A0n_l%C3%A2m_Romania,Viện Hàn lâm România,LOC,0.8514289855957031
/wiki/Alan_Turing,Alan Turing,PER,0.9996327757835388
/wiki/Dijon,Dijon,LOC,0.5953871011734009
/wiki/%C4%90%E1%BB%87_tam_C%E1%BB%99ng_h%C3%B2a_Ph%C3%A1p,Đệ Tam Cộng hòa Pháp,PER,0.9312940835952759
/wiki/%C4%90%E1%BB%87_nh%E1%BB%8B_C%E1%BB%99ng_h%C3%B2a_Ba_Lan,Đệ Nhị Cộng hòa Ba Lan,PER,0.9035405516624451
/wiki/The_Bronx,The Bronx,LOC,0.9858953952789307
/wiki/Sevilla,Sevilla,LOC,0.7985081076622009
/wiki/H%E1%BA%A1t_Sk%C3%A5ne,Skåne (hạt),PER,0.884088397026062
/wiki/%C3%85re_(%C4%91%C3%B4_th%E1%BB%8B),Åre (đô thị),UNKNOWN,0.0
/wiki/H%E1%BA%A1t_J%C3%A4mtland,Jämtland (hạt),PER,0.8283247351646423
/wiki/%C4%90%E1%BB%A9c_Qu%E1%BB%91c_X%C3%A3,Đức Quốc Xã,PER,0.9246182441711426
"/wiki/Houston,_Texas",Houston,ORG,0.8174154162406921
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Rice,Đại học Rice,UNKNOWN,0.0
/wiki/Huy_ch%C6%B0%C6%A1ng_Henry_Draper,Huy chương Henry Draper,PER,0.9990260601043701
/wiki/29_th%C3%A1ng_9,29 tháng 9,UNKNOWN,0.0
/wiki/Cornwall,Cornwall,ORG,0.6761382818222046
/wiki/Gi%E1%BA%A3i_Rosenstiel,Giải Rosenstiel,PER,0.859570324420929
"/wiki/Wilmington,_Delaware","Wilmington, Delaware",LOC,0.9991651773452759
/wiki/Delaware,Delaware,LOC,0.9951236844062805
/wiki/Leoncin,Leoncin,PER,0.9985264539718628
/wiki/V%C6%B0%C6%A1ng_qu%E1%BB%91c_Ba_Lan,Vương quốc Ba Lan,LOC,0.9091248512268066
/wiki/25_th%C3%A1ng_12,25 tháng 12,UNKNOWN,0.0
/wiki/V%C6%B0%C6%A1ng_qu%E1%BB%91c_H%E1%BB%93i_gi%C3%A1o_Ai_C%E1%BA%ADp,Vương quốc Hồi giáo Ai Cập,PER,0.6998872756958008
/wiki/Jehan_Sadat,Jehan Sadat,PER,0.9993950128555298
"/wiki/Brest,_Belarus","Brest, Belarus",LOC,0.9997155070304871
/wiki/9_th%C3%A1ng_3,9 tháng 3,UNKNOWN,0.0
/wiki/1992,1992,UNKNOWN,0.0
/wiki/Tel_Aviv,Tel Aviv,LOC,0.998795747756958
/wiki/Milwaukee,Milwaukee,ORG,0.9951529502868652
/wiki/Pittsburgh,Pittsburgh,ORG,0.9993815422058105
/wiki/Gi%E1%BA%A3i_Turing,Giải Turing,PER,0.9947147965431213
/wiki/Punjab,Punjab,LOC,0.9237052798271179
/wiki/Pakistan,Pakistan,LOC,0.9998098015785217
/wiki/Huy_ch%C6%B0%C6%A1ng_Tate,Huy chương Tate,PER,0.9825965762138367
"/wiki/Austin,_Texas","Austin, Texas",LOC,0.9995344877243042
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Texas_%E1%BB%9F_Austin,Đại học Texas tại Austin,LOC,0.5677060484886169
"/wiki/Lafayette,_Indiana","Lafayette, Indiana",LOC,0.999556839466095
/wiki/Gi%E1%BA%A3i_Otto_Hahn,Giải Otto Hahn,PER,0.9973146915435791
/wiki/28_th%C3%A1ng_8,28 tháng 8,UNKNOWN,0.0
/wiki/Nottinghamshire,Nottinghamshire,ORG,0.9994582533836365
/wiki/Heraklion,Heraklion,ORG,0.5801665782928467
/wiki/Athens,Athens,LOC,0.9994519352912903
/wiki/Skopje,Skopje,LOC,0.9416894912719727
/wiki/%C4%90%E1%BA%BF_qu%E1%BB%91c_Ottoman,Đế quốc Ottoman,LOC,0.992652416229248
/wiki/T%C3%A2y_Bengal,Tây Bengal,ORG,0.7651865482330322
/wiki/Castries,Castries,UNKNOWN,0.0
/wiki/Saint_Lucia,Saint Lucia,LOC,0.9990243911743164
/wiki/%C4%90%E1%BA%BF_qu%E1%BB%91c_Anh,Đế quốc Anh,LOC,0.8466467261314392
"/wiki/Saint_Michael,_Barbados","Saint Michael, Barbados",LOC,0.9997417330741882
/wiki/Barbados,Barbados,LOC,0.9997803568840027
/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Washington_t%E1%BA%A1i_St._Louis,Đại học Washington tại St. Louis,LOC,0.9014263153076172
/wiki/Caracas,Caracas,LOC,0.9968746900558472
/wiki/Venezuela,Venezuela,LOC,0.999832034111023
/wiki/Palma_de_Mallorca,Palma de Mallorca,ORG,0.988054096698761
/wiki/Mallorca,Mallorca,LOC,0.9291775822639465
/wiki/Gi%E1%BA%A3i_Wolf_v%E1%BB%81_Y_h%E1%BB%8Dc,Giải Wolf về Y học,ORG,0.7524245977401733
/wiki/Maine,Maine,LOC,0.9988052845001221
/wiki/30_th%C3%A1ng_6,30 tháng 6,UNKNOWN,0.0
